TransactionID,AccountID,CustomerID,Amount,Currency,MerchantName,MCC,Category,Channel,City,RegionCode,IsRefund,TransactionDate,BalanceAfter
474,1,1,-23,GBP,Sainsbury's,5411,Groceries,POS,London,E12000007,0,6/20/2025 8:18,2675
475,1,1,-3,GBP,Superdrug,5912,Health,POS,London,E12000007,0,6/20/2025 11:00,2672
476,1,1,-4,GBP,Stagecoach,4111,Transport,Online,London,E12000007,0,6/20/2025 19:21,2668
477,1,1,-11,GBP,Wagamama,5812,Dining,POS,London,E12000007,0,6/20/2025 21:39,2657
478,1,1,-3,GBP,NHS Prescription,5912,Health,POS,London,E12000007,0,6/20/2025 21:58,2654
479,1,1,-12,GBP,Leon,5812,Dining,POS,London,E12000007,0,6/21/2025 8:16,2642
480,1,1,-12,GBP,McDonald's,5812,Dining,Online,London,E12000007,0,6/21/2025 14:45,2630
481,1,1,-3,GBP,IKEA,5399,Other,Online,London,E12000007,0,6/21/2025 14:53,2627
482,1,1,-12,GBP,McDonald's,5812,Dining,POS,London,E12000007,0,6/22/2025 15:06,2615
483,1,1,-18,GBP,IKEA,5399,Other,POS,London,E12000007,0,6/22/2025 16:01,2597
484,1,1,-18,GBP,Tesco,5411,Groceries,Online,London,E12000007,0,6/22/2025 16:05,2579
485,1,1,-16,GBP,Tesco,5411,Groceries,POS,London,E12000007,0,6/22/2025 17:04,2563
486,1,1,-8,GBP,Iceland,5411,Groceries,POS,London,E12000007,0,6/22/2025 19:04,2555
487,1,1,-4,GBP,Amazon,5399,Other,POS,London,E12000007,0,6/22/2025 21:19,2551
488,1,1,-20,GBP,Aldi,5411,Groceries,POS,London,E12000007,0,6/23/2025 13:56,2531
489,1,1,-6,GBP,Pret a Manger,5812,Dining,Online,London,E12000007,0,6/23/2025 16:23,2525
490,1,1,-8,GBP,eBay,5399,Other,POS,London,E12000007,0,6/23/2025 21:36,2517
491,1,1,-19,GBP,Aldi,5411,Groceries,POS,London,E12000007,0,6/23/2025 21:47,2498
492,1,1,-3,GBP,Superdrug,5912,Health,POS,London,E12000007,0,6/24/2025 15:34,2495
493,1,1,-4,GBP,Tenpin,7812,Entertainment,POS,London,E12000007,0,6/25/2025 14:05,2491
494,1,1,-3,GBP,NHS Prescription,5912,Health,POS,London,E12000007,0,6/25/2025 14:12,2488
495,1,1,-24,GBP,National Rail,4111,Transport,Online,London,E12000007,0,6/25/2025 18:40,2464
496,1,1,-11,GBP,Northern Rail,4111,Transport,Online,London,E12000007,0,6/25/2025 19:53,2453
497,1,1,-5,GBP,Cineworld,7812,Entertainment,Online,London,E12000007,0,6/26/2025 9:14,2448
498,1,1,-3,GBP,NHS Prescription,5912,Health,POS,London,E12000007,0,6/26/2025 13:56,2445
499,1,1,-14,GBP,Leon,5812,Dining,Online,London,E12000007,0,6/26/2025 14:00,2431
500,1,1,-13,GBP,Iceland,5411,Groceries,Online,London,E12000007,0,6/26/2025 15:50,2418
501,1,1,2581,GBP,Employer Ltd,6011,Income,Online,London,E12000007,0,6/27/2025 11:43,4999
502,1,1,-4,GBP,Odeon,7812,Entertainment,POS,London,E12000007,0,6/27/2025 15:37,4995
503,1,1,-4,GBP,KFC,5812,Dining,POS,London,E12000007,0,6/27/2025 17:37,4991
504,1,1,-13,GBP,Uber,4111,Transport,Online,London,E12000007,0,6/27/2025 18:25,4978
505,1,1,-12,GBP,Lidl,5411,Groceries,POS,London,E12000007,0,6/27/2025 19:21,4966
506,1,1,-14,GBP,Iceland,5411,Groceries,POS,London,E12000007,0,6/27/2025 20:55,4952
507,1,1,-15,GBP,Amazon,5399,Other,Online,London,E12000007,0,6/27/2025 21:35,4937
878,3,2,-6,GBP,IKEA,5399,Other,Online,Newcastle,E12000001,0,6/2/2025 9:32,1419
879,3,2,-3,GBP,NHS Prescription,5912,Health,POS,Newcastle,E12000001,0,6/2/2025 13:49,1416
880,3,2,-4,GBP,KFC,5812,Dining,Online,Newcastle,E12000001,0,6/2/2025 19:12,1412
881,3,2,-3,GBP,Tenpin,7812,Entertainment,Online,Newcastle,E12000001,0,6/3/2025 9:23,1409
882,3,2,-300,GBP,RightRent,6513,Housing,Online,Newcastle,E12000001,0,6/3/2025 10:14,1109
883,3,2,-5,GBP,Tenpin,7812,Entertainment,Online,Newcastle,E12000001,0,6/3/2025 12:48,1104
884,3,2,-3,GBP,Uber,4111,Transport,POS,Newcastle,E12000001,0,6/3/2025 19:16,1101
885,3,2,-13,GBP,Morrisons,5411,Groceries,Online,Newcastle,E12000001,0,6/4/2025 9:55,1088
886,3,2,-10,GBP,IKEA,5399,Other,Online,Newcastle,E12000001,0,6/4/2025 10:13,1078
887,3,2,-3,GBP,Boots,5912,Health,Online,Newcastle,E12000001,0,6/5/2025 8:46,1075
888,3,2,-4,GBP,Tenpin,7812,Entertainment,Online,Newcastle,E12000001,0,6/5/2025 12:48,1071
889,3,2,-8,GBP,Waitrose,5411,Groceries,Online,Newcastle,E12000001,0,6/5/2025 15:13,1063
890,3,2,-16,GBP,eBay,5399,Other,Online,Newcastle,E12000001,0,6/5/2025 15:19,1047
891,3,2,-5,GBP,Zizzi,5812,Dining,POS,Newcastle,E12000001,0,6/6/2025 12:25,1042
892,3,2,-13,GBP,Tesco,5411,Groceries,POS,Newcastle,E12000001,0,6/6/2025 17:34,1029
893,3,2,-5,GBP,Zizzi,5812,Dining,POS,Newcastle,E12000001,0,6/7/2025 12:34,1024
894,3,2,-3,GBP,NHS Prescription,5912,Health,Online,Newcastle,E12000001,0,6/7/2025 12:42,1021
895,3,2,-4,GBP,Uber,4111,Transport,POS,Newcastle,E12000001,0,6/7/2025 15:02,1017
896,3,2,-3,GBP,National Rail,4111,Transport,POS,Newcastle,E12000001,0,6/7/2025 18:48,1014
897,3,2,-68,GBP,Octopus Energy,4900,Utilities,Online,Newcastle,E12000001,0,6/9/2025 9:35,946
898,3,2,-3,GBP,NHS Prescription,5912,Health,Online,Newcastle,E12000001,0,6/9/2025 20:47,943
899,3,2,-4,GBP,Zizzi,5812,Dining,Online,Newcastle,E12000001,0,6/10/2025 8:05,939
900,3,2,-3,GBP,Stagecoach,4111,Transport,POS,Newcastle,E12000001,0,6/10/2025 10:34,936
901,3,2,-14,GBP,Sainsbury's,5411,Groceries,POS,Newcastle,E12000001,0,6/10/2025 11:59,922
902,3,2,-4,GBP,TFL,4111,Transport,POS,Newcastle,E12000001,0,6/10/2025 14:33,918
903,3,2,-3,GBP,Cineworld,7812,Entertainment,Online,Newcastle,E12000001,0,6/11/2025 15:05,915
904,3,2,-15,GBP,Morrisons,5411,Groceries,Online,Newcastle,E12000001,0,6/11/2025 15:21,900
905,3,2,-4,GBP,KFC,5812,Dining,POS,Newcastle,E12000001,0,6/11/2025 16:33,896
906,3,2,-3,GBP,Merlin,7812,Entertainment,POS,Newcastle,E12000001,0,6/11/2025 20:22,893
907,3,2,-4,GBP,Odeon,7812,Entertainment,POS,Newcastle,E12000001,0,6/12/2025 11:34,889
908,3,2,-12,GBP,Argos,5399,Other,Online,Newcastle,E12000001,0,6/12/2025 12:52,877
909,3,2,-20,GBP,Amazon,5399,Other,POS,Newcastle,E12000001,0,6/12/2025 12:59,857
910,3,2,-9,GBP,First Bus,4111,Transport,Online,Newcastle,E12000001,0,6/12/2025 13:42,848
911,3,2,-3,GBP,Boots,5912,Health,Online,Newcastle,E12000001,0,6/13/2025 10:06,845
912,3,2,-16,GBP,Morrisons,5411,Groceries,POS,Newcastle,E12000001,0,6/13/2025 13:26,829
913,3,2,-3,GBP,Boots,5912,Health,Online,Newcastle,E12000001,0,6/13/2025 13:43,826
914,3,2,-3,GBP,McDonald's,5812,Dining,POS,Newcastle,E12000001,0,6/14/2025 21:24,823
915,3,2,-22,GBP,Iceland,5411,Groceries,POS,Newcastle,E12000001,0,6/17/2025 9:13,801
916,3,2,-7,GBP,Amazon,5399,Other,POS,Newcastle,E12000001,0,6/17/2025 9:58,794
917,3,2,-3,GBP,Wagamama,5812,Dining,Online,Newcastle,E12000001,0,6/17/2025 11:47,791
918,3,2,-8,GBP,eBay,5399,Other,POS,Newcastle,E12000001,0,6/17/2025 13:14,783
919,3,2,-4,GBP,Leon,5812,Dining,POS,Newcastle,E12000001,0,6/18/2025 18:42,779
920,3,2,-3,GBP,Superdrug,5912,Health,POS,Newcastle,E12000001,0,6/19/2025 9:29,776
921,3,2,-20,GBP,Iceland,5411,Groceries,Online,Newcastle,E12000001,0,6/19/2025 11:46,756
922,3,2,-3,GBP,NHS Prescription,5912,Health,POS,Newcastle,E12000001,0,6/19/2025 16:13,753
923,3,2,-7,GBP,National Rail,4111,Transport,Online,Newcastle,E12000001,0,6/19/2025 17:17,746
924,3,2,-11,GBP,Cineworld,7812,Entertainment,POS,Newcastle,E12000001,0,6/20/2025 10:49,735
925,3,2,-5,GBP,Odeon,7812,Entertainment,POS,Newcastle,E12000001,0,6/20/2025 16:06,730
926,3,2,-3,GBP,NHS Prescription,5912,Health,POS,Newcastle,E12000001,0,6/20/2025 16:56,727
927,3,2,-5,GBP,Argos,5399,Other,POS,Newcastle,E12000001,0,6/20/2025 20:26,722
928,3,2,-7,GBP,Pret a Manger,5812,Dining,Online,Newcastle,E12000001,0,6/21/2025 14:23,715
929,3,2,-12,GBP,Merlin,7812,Entertainment,POS,Newcastle,E12000001,0,6/21/2025 14:44,703
930,3,2,-4,GBP,TFL,4111,Transport,Online,Newcastle,E12000001,0,6/21/2025 17:42,699
931,3,2,-9,GBP,TFL,4111,Transport,POS,Newcastle,E12000001,0,6/22/2025 17:08,690
932,3,2,-23,GBP,eBay,5399,Other,POS,Newcastle,E12000001,0,6/23/2025 14:26,667
933,3,2,-3,GBP,Tenpin,7812,Entertainment,POS,Newcastle,E12000001,0,6/23/2025 17:00,664
934,3,2,-3,GBP,Northern Rail,4111,Transport,Online,Newcastle,E12000001,0,6/23/2025 17:03,661
935,3,2,-6,GBP,Uber,4111,Transport,Online,Newcastle,E12000001,0,6/23/2025 18:33,655
936,3,2,-3,GBP,Cineworld,7812,Entertainment,Online,Newcastle,E12000001,0,6/23/2025 21:29,652
937,3,2,-3,GBP,Boots,5912,Health,Online,Newcastle,E12000001,0,6/24/2025 9:22,649
938,3,2,-10,GBP,Morrisons,5411,Groceries,POS,Newcastle,E12000001,0,6/24/2025 19:13,639
939,3,2,-20,GBP,Argos,5399,Other,Online,Newcastle,E12000001,0,6/24/2025 19:13,619
940,3,2,-3,GBP,McDonald's,5812,Dining,Online,Newcastle,E12000001,0,6/25/2025 9:27,616
941,3,2,-3,GBP,KFC,5812,Dining,POS,Newcastle,E12000001,0,6/25/2025 15:01,613
942,3,2,-3,GBP,NHS Prescription,5912,Health,POS,Newcastle,E12000001,0,6/25/2025 21:42,610
943,3,2,-5,GBP,Morrisons,5411,Groceries,POS,Newcastle,E12000001,0,6/26/2025 8:22,605
944,3,2,-3,GBP,Boots,5912,Health,Online,Newcastle,E12000001,0,6/26/2025 15:24,602
945,3,2,-3,GBP,McDonald's,5812,Dining,Online,Newcastle,E12000001,0,6/27/2025 10:27,599
946,3,2,-22,GBP,eBay,5399,Other,POS,Newcastle,E12000001,0,6/27/2025 17:14,577
947,3,2,-4,GBP,Northern Rail,4111,Transport,POS,Newcastle,E12000001,0,6/27/2025 18:17,573
948,3,2,1053,GBP,Employer Ltd,6011,Income,Online,Newcastle,E12000001,0,6/28/2025 12:44,1626
949,3,2,-3,GBP,Vue,7812,Entertainment,Online,Newcastle,E12000001,0,6/28/2025 15:11,1623
950,3,2,-13,GBP,Iceland,5411,Groceries,POS,Newcastle,E12000001,0,6/28/2025 16:43,1610
951,3,2,-25,GBP,Amazon,5399,Other,Online,Newcastle,E12000001,0,6/28/2025 20:57,1585
1331,4,3,-3,GBP,Odeon,7812,Entertainment,POS,Manchester,E12000002,0,6/2/2025 10:58,2578
1332,4,3,-7,GBP,Zizzi,5812,Dining,POS,Manchester,E12000002,0,6/2/2025 16:00,2571
1333,4,3,-3,GBP,NHS Prescription,5912,Health,Online,Manchester,E12000002,0,6/2/2025 18:50,2568
1334,4,3,-3,GBP,Superdrug,5912,Health,POS,Manchester,E12000002,0,6/3/2025 8:21,2565
1335,4,3,-3,GBP,National Rail,4111,Transport,POS,Manchester,E12000002,0,6/3/2025 11:08,2562
1336,4,3,-4,GBP,Tenpin,7812,Entertainment,Online,Manchester,E12000002,0,6/4/2025 9:30,2558
1337,4,3,-3,GBP,Wagamama,5812,Dining,POS,Manchester,E12000002,0,6/4/2025 9:44,2555
1338,4,3,-3,GBP,First Bus,4111,Transport,Online,Manchester,E12000002,0,6/4/2025 12:19,2552
1339,4,3,-7,GBP,Wagamama,5812,Dining,POS,Manchester,E12000002,0,6/4/2025 21:07,2545
1340,4,3,-6,GBP,Amazon,5399,Other,Online,Manchester,E12000002,0,6/5/2025 8:33,2539
1341,4,3,5,GBP,eBay,5399,Other,POS,Manchester,E12000002,1,6/5/2025 11:33,2544
1342,4,3,-3,GBP,eBay,5399,Other,Online,Manchester,E12000002,0,6/6/2025 12:13,2541
1343,4,3,-3,GBP,Stagecoach,4111,Transport,Online,Manchester,E12000002,0,6/6/2025 12:18,2538
1344,4,3,-15,GBP,Aldi,5411,Groceries,Online,Manchester,E12000002,0,6/6/2025 13:29,2523
1345,4,3,-3,GBP,Odeon,7812,Entertainment,Online,Manchester,E12000002,0,6/6/2025 21:15,2520
1346,4,3,-25,GBP,Iceland,5411,Groceries,POS,Manchester,E12000002,0,6/7/2025 9:30,2495
1347,4,3,-3,GBP,Boots,5912,Health,Online,Manchester,E12000002,0,6/7/2025 11:25,2492
1348,4,3,-3,GBP,Boots,5912,Health,Online,Manchester,E12000002,0,6/8/2025 18:47,2489
1349,4,3,-6,GBP,Northern Rail,4111,Transport,Online,Manchester,E12000002,0,6/8/2025 19:09,2483
1350,4,3,-9,GBP,Iceland,5411,Groceries,POS,Manchester,E12000002,0,6/8/2025 19:16,2474
1351,4,3,-4,GBP,KFC,5812,Dining,POS,Manchester,E12000002,0,6/9/2025 8:03,2470
1352,4,3,-6,GBP,eBay,5399,Other,POS,Manchester,E12000002,0,6/9/2025 8:54,2464
1353,4,3,-7,GBP,Amazon,5399,Other,POS,Manchester,E12000002,0,6/9/2025 8:58,2457
1354,4,3,-3,GBP,Merlin,7812,Entertainment,Online,Manchester,E12000002,0,6/9/2025 11:15,2454
1355,4,3,-11,GBP,Lidl,5411,Groceries,Online,Manchester,E12000002,0,6/9/2025 16:44,2443
1356,4,3,-9,GBP,Amazon,5399,Other,POS,Manchester,E12000002,0,6/10/2025 10:42,2434
1357,4,3,-12,GBP,Lidl,5411,Groceries,POS,Manchester,E12000002,0,6/10/2025 15:18,2422
1358,4,3,-5,GBP,McDonald's,5812,Dining,POS,Manchester,E12000002,0,6/10/2025 18:30,2417
1359,4,3,-4,GBP,Northern Rail,4111,Transport,Online,Manchester,E12000002,0,6/10/2025 21:24,2413
1360,4,3,-79,GBP,EDF,4900,Utilities,Online,Manchester,E12000002,0,6/11/2025 7:11,2334
1361,4,3,-35,GBP,Vodafone,4899,Subscriptions,Online,Manchester,E12000002,0,6/11/2025 9:38,2299
1362,4,3,-3,GBP,NHS Prescription,5912,Health,POS,Manchester,E12000002,0,6/11/2025 16:14,2296
1363,4,3,-4,GBP,Uber,4111,Transport,Online,Manchester,E12000002,0,6/12/2025 13:29,2292
1364,4,3,-3,GBP,Boots,5912,Health,POS,Manchester,E12000002,0,6/12/2025 20:14,2289
1365,4,3,4,GBP,Vue,7812,Entertainment,Online,Manchester,E12000002,1,6/13/2025 8:53,2293
1366,4,3,-4,GBP,Cineworld,7812,Entertainment,Online,Manchester,E12000002,0,6/13/2025 12:15,2289
1367,4,3,-3,GBP,Leon,5812,Dining,Online,Manchester,E12000002,0,6/13/2025 16:49,2286
1368,4,3,-3,GBP,Superdrug,5912,Health,POS,Manchester,E12000002,0,6/15/2025 14:54,2283
1369,4,3,-5,GBP,Tesco,5411,Groceries,POS,Manchester,E12000002,0,6/15/2025 16:47,2278
1370,4,3,-3,GBP,Iceland,5411,Groceries,Online,Manchester,E12000002,0,6/15/2025 19:02,2275
1371,4,3,-7,GBP,Odeon,7812,Entertainment,POS,Manchester,E12000002,0,6/16/2025 18:29,2268
1372,4,3,-3,GBP,eBay,5399,Other,Online,Manchester,E12000002,0,6/16/2025 19:49,2265
1373,4,3,-5,GBP,Nando's,5812,Dining,Online,Manchester,E12000002,0,6/18/2025 8:10,2260
1374,4,3,-7,GBP,Tenpin,7812,Entertainment,Online,Manchester,E12000002,0,6/18/2025 8:12,2253
1375,4,3,-8,GBP,Tesco,5411,Groceries,Online,Manchester,E12000002,0,6/18/2025 9:54,2245
1376,4,3,-3,GBP,Superdrug,5912,Health,Online,Manchester,E12000002,0,6/18/2025 18:05,2242
1377,4,3,-3,GBP,IKEA,5399,Other,Online,Manchester,E12000002,0,6/18/2025 18:25,2239
1378,4,3,-5,GBP,Tenpin,7812,Entertainment,Online,Manchester,E12000002,0,6/18/2025 20:25,2234
1379,4,3,-3,GBP,Stagecoach,4111,Transport,POS,Manchester,E12000002,0,6/18/2025 20:54,2231
1380,4,3,-3,GBP,TFL,4111,Transport,Online,Manchester,E12000002,0,6/19/2025 10:48,2228
1381,4,3,-6,GBP,Leon,5812,Dining,POS,Manchester,E12000002,0,6/19/2025 18:26,2222
1382,4,3,-3,GBP,Boots,5912,Health,POS,Manchester,E12000002,0,6/19/2025 19:06,2219
1383,4,3,-3,GBP,Wagamama,5812,Dining,POS,Manchester,E12000002,0,6/20/2025 11:16,2216
1384,4,3,-3,GBP,First Bus,4111,Transport,POS,Manchester,E12000002,0,6/20/2025 19:49,2213
1385,4,3,-3,GBP,IKEA,5399,Other,POS,Manchester,E12000002,0,6/20/2025 20:09,2210
1386,4,3,-10,GBP,Nando's,5812,Dining,POS,Manchester,E12000002,0,6/22/2025 9:19,2200
1387,4,3,-10,GBP,Aldi,5411,Groceries,Online,Manchester,E12000002,0,6/22/2025 16:57,2190
1388,4,3,-3,GBP,Odeon,7812,Entertainment,POS,Manchester,E12000002,0,6/22/2025 20:25,2187
1389,4,3,-12,GBP,Nando's,5812,Dining,Online,Manchester,E12000002,0,6/23/2025 8:05,2175
1390,4,3,-3,GBP,Odeon,7812,Entertainment,Online,Manchester,E12000002,0,6/23/2025 12:45,2172
1391,4,3,-7,GBP,Uber,4111,Transport,POS,Manchester,E12000002,0,6/23/2025 14:27,2165
1392,4,3,-3,GBP,eBay,5399,Other,POS,Manchester,E12000002,0,6/23/2025 17:12,2162
1393,4,3,-3,GBP,Superdrug,5912,Health,Online,Manchester,E12000002,0,6/23/2025 21:32,2159
1394,4,3,-3,GBP,eBay,5399,Other,POS,Manchester,E12000002,0,6/24/2025 8:56,2156
1395,4,3,-4,GBP,Northern Rail,4111,Transport,POS,Manchester,E12000002,0,6/24/2025 10:14,2152
1396,4,3,-10,GBP,Tesco,5411,Groceries,POS,Manchester,E12000002,0,6/24/2025 21:52,2142
1397,4,3,-3,GBP,IKEA,5399,Other,Online,Manchester,E12000002,0,6/25/2025 8:45,2139
1398,4,3,-3,GBP,NHS Prescription,5912,Health,Online,Manchester,E12000002,0,6/25/2025 9:52,2136
1399,4,3,-3,GBP,Tenpin,7812,Entertainment,POS,Manchester,E12000002,0,6/25/2025 17:11,2133
1400,4,3,-11,GBP,Wagamama,5812,Dining,POS,Manchester,E12000002,0,6/26/2025 8:33,2122
1401,4,3,1103,GBP,Employer Ltd,6011,Income,Online,Manchester,E12000002,0,6/26/2025 12:32,3225
1402,4,3,-3,GBP,Boots,5912,Health,Online,Manchester,E12000002,0,6/26/2025 12:33,3222
1403,4,3,-12,GBP,Tesco,5411,Groceries,POS,Manchester,E12000002,0,6/26/2025 18:57,3210
1404,4,3,-5,GBP,First Bus,4111,Transport,POS,Manchester,E12000002,0,6/27/2025 14:03,3205
1776,6,4,-3,GBP,Merlin,7812,Entertainment,Online,Manchester,E12000002,0,6/3/2025 8:54,1772
1777,6,4,-369,GBP,UKRentals,6513,Housing,Online,Manchester,E12000002,0,6/4/2025 10:04,1403
1778,6,4,-4,GBP,First Bus,4111,Transport,POS,Manchester,E12000002,0,6/4/2025 12:02,1399
1779,6,4,-11,GBP,Tesco,5411,Groceries,Online,Manchester,E12000002,0,6/4/2025 12:04,1388
1780,6,4,-3,GBP,Odeon,7812,Entertainment,POS,Manchester,E12000002,0,6/4/2025 16:17,1385
1781,6,4,-3,GBP,Boots,5912,Health,POS,Manchester,E12000002,0,6/4/2025 21:39,1382
1782,6,4,-4,GBP,Zizzi,5812,Dining,Online,Manchester,E12000002,0,6/5/2025 8:42,1378
1783,6,4,-3,GBP,Superdrug,5912,Health,Online,Manchester,E12000002,0,6/5/2025 14:35,1375
1784,6,4,-3,GBP,Merlin,7812,Entertainment,POS,Manchester,E12000002,0,6/5/2025 15:20,1372
1785,6,4,-3,GBP,Wagamama,5812,Dining,POS,Manchester,E12000002,0,6/6/2025 14:50,1369
1786,6,4,-8,GBP,Argos,5399,Other,POS,Manchester,E12000002,0,6/6/2025 18:16,1361
1787,6,4,-10,GBP,Amazon,5399,Other,Online,Manchester,E12000002,0,6/6/2025 19:49,1351
1788,6,4,-7,GBP,Morrisons,5411,Groceries,Online,Manchester,E12000002,0,6/6/2025 21:42,1344
1789,6,4,-3,GBP,NHS Prescription,5912,Health,POS,Manchester,E12000002,0,6/7/2025 9:15,1341
1790,6,4,-4,GBP,TFL,4111,Transport,POS,Manchester,E12000002,0,6/7/2025 11:48,1337
1791,6,4,-14,GBP,Amazon,5399,Other,POS,Manchester,E12000002,0,6/7/2025 12:18,1323
1792,6,4,-8,GBP,Aldi,5411,Groceries,Online,Manchester,E12000002,0,6/7/2025 16:35,1315
1793,6,4,-6,GBP,Northern Rail,4111,Transport,Online,Manchester,E12000002,0,6/8/2025 9:11,1309
1794,6,4,-3,GBP,KFC,5812,Dining,Online,Manchester,E12000002,0,6/8/2025 10:47,1306
1795,6,4,-3,GBP,Zizzi,5812,Dining,Online,Manchester,E12000002,0,6/9/2025 8:37,1303
1796,6,4,-6,GBP,IKEA,5399,Other,Online,Manchester,E12000002,0,6/9/2025 18:41,1297
1797,6,4,-85,GBP,Octopus Energy,4900,Utilities,Online,Manchester,E12000002,0,6/10/2025 7:04,1212
