TransactionID,AccountID,CustomerID,Amount,Currency,MerchantName,MCC,Category,Channel,City,RegionCode,IsRefund,TransactionDate,BalanceAfter
201,1,1,-8,GBP,Tesco,5411,Groceries,POS,London,E12000007,0,3/9/2025 21:38,575
202,1,1,-3,GBP,Superdrug,5912,Health,POS,London,E12000007,0,3/10/2025 17:59,572
203,1,1,-10,GBP,Uber,4111,Transport,Online,London,E12000007,0,3/10/2025 19:35,562
204,1,1,-9,GBP,Cineworld,7812,Entertainment,Online,London,E12000007,0,3/11/2025 9:02,553
205,1,1,-6,GBP,Vodafone,4899,Subscriptions,Online,London,E12000007,0,3/11/2025 10:59,547
206,1,1,-7,GBP,KFC,5812,Dining,Online,London,E12000007,0,3/11/2025 11:41,540
207,1,1,-9,GBP,IKEA,5399,Other,Online,London,E12000007,0,3/11/2025 19:23,531
208,1,1,-3,GBP,NHS Prescription,5912,Health,POS,London,E12000007,0,3/12/2025 11:08,528
209,1,1,-5,GBP,Wagamama,5812,Dining,Online,London,E12000007,0,3/13/2025 10:46,523
210,1,1,-10,GBP,Sainsbury's,5411,Groceries,Online,London,E12000007,0,3/13/2025 18:27,513
211,1,1,-9,GBP,Waitrose,5411,Groceries,Online,London,E12000007,0,3/13/2025 20:13,504
212,1,1,-17,GBP,KFC,5812,Dining,POS,London,E12000007,0,3/15/2025 9:09,487
213,1,1,-3,GBP,Boots,5912,Health,POS,London,E12000007,0,3/15/2025 11:15,484
214,1,1,-13,GBP,Tesco,5411,Groceries,POS,London,E12000007,0,3/15/2025 14:41,471
215,1,1,-23,GBP,Morrisons,5411,Groceries,Online,London,E12000007,0,3/15/2025 15:02,448
216,1,1,-19,GBP,IKEA,5399,Other,Online,London,E12000007,0,3/15/2025 17:58,429
217,1,1,-16,GBP,Amazon,5399,Other,POS,London,E12000007,0,3/15/2025 19:32,413
218,1,1,-3,GBP,Odeon,7812,Entertainment,POS,London,E12000007,0,3/15/2025 19:47,410
219,1,1,-22,GBP,eBay,5399,Other,Online,London,E12000007,0,3/15/2025 20:26,388
220,1,1,-3,GBP,Boots,5912,Health,POS,London,E12000007,0,3/15/2025 21:16,385
221,1,1,-11,GBP,Amazon,5399,Other,Online,London,E12000007,0,3/16/2025 9:02,374
222,1,1,-16,GBP,Waitrose,5411,Groceries,Online,London,E12000007,0,3/16/2025 9:23,358
223,1,1,-3,GBP,Vue,7812,Entertainment,POS,London,E12000007,0,3/16/2025 10:58,355
224,1,1,-18,GBP,McDonald's,5812,Dining,POS,London,E12000007,0,3/16/2025 16:16,337
225,1,1,-19,GBP,Tesco,5411,Groceries,Online,London,E12000007,0,3/17/2025 9:47,318
226,1,1,38,GBP,TFL,4111,Transport,Online,London,E12000007,1,3/17/2025 12:09,356
227,1,1,-19,GBP,Zizzi,5812,Dining,POS,London,E12000007,0,3/17/2025 13:29,337
228,1,1,-3,GBP,Boots,5912,Health,POS,London,E12000007,0,3/18/2025 12:36,334
229,1,1,-12,GBP,eBay,5399,Other,POS,London,E12000007,0,3/19/2025 21:19,322
230,1,1,-3,GBP,Cineworld,7812,Entertainment,POS,London,E12000007,0,3/20/2025 9:00,319
231,1,1,-11,GBP,First Bus,4111,Transport,Online,London,E12000007,0,3/20/2025 10:42,308
232,1,1,-12,GBP,Lidl,5411,Groceries,Online,London,E12000007,0,3/24/2025 9:48,296
233,1,1,-21,GBP,Sainsbury's,5411,Groceries,POS,London,E12000007,0,3/25/2025 11:12,275
234,1,1,-8,GBP,Boots,5912,Health,POS,London,E12000007,0,3/26/2025 9:56,267
235,1,1,-13,GBP,Leon,5812,Dining,POS,London,E12000007,0,3/26/2025 11:12,254
236,1,1,-5,GBP,NHS Prescription,5912,Health,Online,London,E12000007,0,3/26/2025 20:19,249
237,1,1,-11,GBP,First Bus,4111,Transport,Online,London,E12000007,0,3/26/2025 21:50,238
238,1,1,2581,GBP,Employer Ltd,6011,Income,Online,London,E12000007,0,3/27/2025 9:48,2819
239,1,1,-24,GBP,Vue,7812,Entertainment,POS,London,E12000007,0,3/27/2025 11:41,2795
240,1,1,-4,GBP,Superdrug,5912,Health,Online,London,E12000007,0,3/27/2025 15:09,2791
241,1,1,-23,GBP,Iceland,5411,Groceries,Online,London,E12000007,0,3/27/2025 17:10,2768
242,1,1,-8,GBP,Wagamama,5812,Dining,Online,London,E12000007,0,3/27/2025 17:58,2760
243,1,1,-14,GBP,Odeon,7812,Entertainment,Online,London,E12000007,0,3/27/2025 20:40,2746
244,1,1,-8,GBP,Argos,5399,Other,Online,London,E12000007,0,3/28/2025 9:17,2738
245,1,1,-9,GBP,Leon,5812,Dining,POS,London,E12000007,0,3/28/2025 9:50,2729
246,1,1,-13,GBP,IKEA,5399,Other,Online,London,E12000007,0,3/28/2025 14:54,2716
247,1,1,-15,GBP,First Bus,4111,Transport,Online,London,E12000007,0,3/28/2025 21:40,2701
248,1,1,-16,GBP,Sainsbury's,5411,Groceries,POS,London,E12000007,0,3/29/2025 8:50,2685
249,1,1,-13,GBP,Uber,4111,Transport,Online,London,E12000007,0,3/29/2025 10:16,2672
250,1,1,-5,GBP,eBay,5399,Other,Online,London,E12000007,0,3/29/2025 18:34,2667
251,1,1,-21,GBP,Morrisons,5411,Groceries,POS,London,E12000007,0,3/29/2025 21:23,2646
650,3,2,-14,GBP,eBay,5399,Other,Online,Newcastle,E12000001,0,3/1/2025 8:59,1159
651,3,2,-3,GBP,Vue,7812,Entertainment,POS,Newcastle,E12000001,0,3/1/2025 12:35,1156
652,3,2,-3,GBP,NHS Prescription,5912,Health,POS,Newcastle,E12000001,0,3/1/2025 13:12,1153
653,3,2,-3,GBP,Stagecoach,4111,Transport,Online,Newcastle,E12000001,0,3/1/2025 16:18,1150
654,3,2,-3,GBP,First Bus,4111,Transport,Online,Newcastle,E12000001,0,3/1/2025 16:30,1147
655,3,2,-3,GBP,Vue,7812,Entertainment,POS,Newcastle,E12000001,0,3/1/2025 20:27,1144
656,3,2,-3,GBP,NHS Prescription,5912,Health,Online,Newcastle,E12000001,0,3/1/2025 20:50,1141
657,3,2,-436,GBP,Acme Lettings,6513,Housing,Online,Newcastle,E12000001,0,3/2/2025 10:27,705
658,3,2,-3,GBP,IKEA,5399,Other,Online,Newcastle,E12000001,0,3/2/2025 12:58,702
659,3,2,-5,GBP,Vue,7812,Entertainment,POS,Newcastle,E12000001,0,3/2/2025 13:25,697
660,3,2,-6,GBP,Stagecoach,4111,Transport,POS,Newcastle,E12000001,0,3/3/2025 12:06,691
661,3,2,-12,GBP,Nando's,5812,Dining,Online,Newcastle,E12000001,0,3/3/2025 14:58,679
662,3,2,-18,GBP,Lidl,5411,Groceries,POS,Newcastle,E12000001,0,3/3/2025 19:23,661
663,3,2,-3,GBP,TFL,4111,Transport,POS,Newcastle,E12000001,0,3/4/2025 17:45,658
664,3,2,-3,GBP,NHS Prescription,5912,Health,POS,Newcastle,E12000001,0,3/5/2025 8:42,655
665,3,2,-7,GBP,Cineworld,7812,Entertainment,Online,Newcastle,E12000001,0,3/5/2025 12:30,648
666,3,2,-3,GBP,Superdrug,5912,Health,POS,Newcastle,E12000001,0,3/5/2025 20:38,645
667,3,2,-4,GBP,Lidl,5411,Groceries,Online,Newcastle,E12000001,0,3/6/2025 8:25,641
668,3,2,-9,GBP,Wagamama,5812,Dining,POS,Newcastle,E12000001,0,3/6/2025 8:36,632
669,3,2,-8,GBP,KFC,5812,Dining,POS,Newcastle,E12000001,0,3/6/2025 16:29,624
670,3,2,-3,GBP,Superdrug,5912,Health,POS,Newcastle,E12000001,0,3/6/2025 20:06,621
671,3,2,3,GBP,eBay,5399,Other,POS,Newcastle,E12000001,1,3/7/2025 9:11,624
672,3,2,-5,GBP,Stagecoach,4111,Transport,POS,Newcastle,E12000001,0,3/7/2025 11:30,619
673,3,2,-3,GBP,IKEA,5399,Other,POS,Newcastle,E12000001,0,3/7/2025 12:29,616
674,3,2,-8,GBP,Cineworld,7812,Entertainment,POS,Newcastle,E12000001,0,3/7/2025 13:37,608
675,3,2,-138,GBP,Thames Water,4900,Utilities,Online,Newcastle,E12000001,0,3/10/2025 7:07,470
676,3,2,-8,GBP,Pret a Manger,5812,Dining,Online,Newcastle,E12000001,0,3/10/2025 8:57,462
677,3,2,-3,GBP,Odeon,7812,Entertainment,Online,Newcastle,E12000001,0,3/10/2025 18:25,459
678,3,2,-3,GBP,NHS Prescription,5912,Health,Online,Newcastle,E12000001,0,3/10/2025 20:12,456
679,3,2,-8,GBP,KFC,5812,Dining,POS,Newcastle,E12000001,0,3/11/2025 18:12,448
680,3,2,-5,GBP,Amazon,5399,Other,Online,Newcastle,E12000001,0,3/11/2025 18:12,443
681,3,2,-3,GBP,NHS Prescription,5912,Health,POS,Newcastle,E12000001,0,3/11/2025 19:11,440
682,3,2,-7,GBP,Stagecoach,4111,Transport,Online,Newcastle,E12000001,0,3/11/2025 21:21,433
683,3,2,-3,GBP,Merlin,7812,Entertainment,Online,Newcastle,E12000001,0,3/11/2025 21:46,430
684,3,2,-10,GBP,IKEA,5399,Other,POS,Newcastle,E12000001,0,3/12/2025 19:30,420
685,3,2,-4,GBP,Tenpin,7812,Entertainment,Online,Newcastle,E12000001,0,3/13/2025 11:11,416
686,3,2,-14,GBP,Morrisons,5411,Groceries,Online,Newcastle,E12000001,0,3/13/2025 21:34,402
687,3,2,-17,GBP,Aldi,5411,Groceries,POS,Newcastle,E12000001,0,3/14/2025 9:32,385
688,3,2,-5,GBP,Northern Rail,4111,Transport,Online,Newcastle,E12000001,0,3/14/2025 12:48,380
689,3,2,-5,GBP,TFL,4111,Transport,Online,Newcastle,E12000001,0,3/14/2025 21:07,375
690,3,2,-8,GBP,KFC,5812,Dining,Online,Newcastle,E12000001,0,3/15/2025 10:21,367
691,3,2,-6,GBP,eBay,5399,Other,Online,Newcastle,E12000001,0,3/15/2025 17:08,361
692,3,2,-3,GBP,Superdrug,5912,Health,POS,Newcastle,E12000001,0,3/15/2025 18:32,358
693,3,2,-3,GBP,Boots,5912,Health,Online,Newcastle,E12000001,0,3/16/2025 15:32,355
694,3,2,-20,GBP,Waitrose,5411,Groceries,POS,Newcastle,E12000001,0,3/16/2025 17:59,335
695,3,2,-7,GBP,Pret a Manger,5812,Dining,Online,Newcastle,E12000001,0,3/16/2025 18:17,328
696,3,2,-5,GBP,TFL,4111,Transport,POS,Newcastle,E12000001,0,3/17/2025 8:39,323
697,3,2,-3,GBP,Superdrug,5912,Health,POS,Newcastle,E12000001,0,3/17/2025 12:17,320
698,3,2,-6,GBP,Stagecoach,4111,Transport,Online,Newcastle,E12000001,0,3/17/2025 17:01,314
699,3,2,-7,GBP,McDonald's,5812,Dining,POS,Newcastle,E12000001,0,3/18/2025 8:39,307
700,3,2,-3,GBP,eBay,5399,Other,Online,Newcastle,E12000001,0,3/18/2025 10:33,304
701,3,2,-3,GBP,Cineworld,7812,Entertainment,Online,Newcastle,E12000001,0,3/18/2025 17:38,301
702,3,2,-3,GBP,Cineworld,7812,Entertainment,Online,Newcastle,E12000001,0,3/19/2025 14:50,298
703,3,2,-3,GBP,eBay,5399,Other,Online,Newcastle,E12000001,0,3/19/2025 16:13,295
704,3,2,-5,GBP,Stagecoach,4111,Transport,Online,Newcastle,E12000001,0,3/19/2025 16:15,290
705,3,2,-24,GBP,Lidl,5411,Groceries,POS,Newcastle,E12000001,0,3/19/2025 21:03,266
706,3,2,-3,GBP,NHS Prescription,5912,Health,Online,Newcastle,E12000001,0,3/20/2025 14:02,263
707,3,2,-3,GBP,IKEA,5399,Other,Online,Newcastle,E12000001,0,3/20/2025 14:13,260
708,3,2,-4,GBP,Vue,7812,Entertainment,POS,Newcastle,E12000001,0,3/20/2025 19:18,256
709,3,2,-13,GBP,Waitrose,5411,Groceries,Online,Newcastle,E12000001,0,3/20/2025 20:54,243
710,3,2,-8,GBP,KFC,5812,Dining,POS,Newcastle,E12000001,0,3/21/2025 15:38,235
711,3,2,-12,GBP,Amazon,5399,Other,POS,Newcastle,E12000001,0,3/22/2025 11:15,223
712,3,2,-3,GBP,eBay,5399,Other,POS,Newcastle,E12000001,0,3/22/2025 12:31,220
713,3,2,-4,GBP,Merlin,7812,Entertainment,POS,Newcastle,E12000001,0,3/22/2025 16:27,216
714,3,2,-4,GBP,NHS Prescription,5912,Health,POS,Newcastle,E12000001,0,3/23/2025 12:35,212
715,3,2,-3,GBP,Nando's,5812,Dining,POS,Newcastle,E12000001,0,3/23/2025 13:14,209
716,3,2,-3,GBP,Tenpin,7812,Entertainment,POS,Newcastle,E12000001,0,3/23/2025 15:41,206
717,3,2,-17,GBP,Morrisons,5411,Groceries,POS,Newcastle,E12000001,0,3/23/2025 21:51,189
718,3,2,13,GBP,eBay,5399,Other,Online,Newcastle,E12000001,1,3/24/2025 11:23,202
719,3,2,-3,GBP,National Rail,4111,Transport,POS,Newcastle,E12000001,0,3/24/2025 16:35,199
720,3,2,-3,GBP,Boots,5912,Health,POS,Newcastle,E12000001,0,3/24/2025 17:11,196
721,3,2,-3,GBP,NHS Prescription,5912,Health,Online,Newcastle,E12000001,0,3/24/2025 20:04,193
722,3,2,-3,GBP,Stagecoach,4111,Transport,POS,Newcastle,E12000001,0,3/24/2025 20:43,190
723,3,2,-10,GBP,Pret a Manger,5812,Dining,POS,Newcastle,E12000001,0,3/25/2025 9:11,180
724,3,2,-8,GBP,Zizzi,5812,Dining,Online,Newcastle,E12000001,0,3/25/2025 11:54,172
725,3,2,-7,GBP,Tenpin,7812,Entertainment,POS,Newcastle,E12000001,0,3/25/2025 21:12,165
726,3,2,-4,GBP,Northern Rail,4111,Transport,POS,Newcastle,E12000001,0,3/26/2025 19:49,161
727,3,2,-15,GBP,Waitrose,5411,Groceries,POS,Newcastle,E12000001,0,3/27/2025 12:17,146
728,3,2,-6,GBP,Aldi,5411,Groceries,Online,Newcastle,E12000001,0,3/27/2025 14:37,140
729,3,2,1053,GBP,Employer Ltd,6011,Income,Online,Newcastle,E12000001,0,3/28/2025 10:21,1193
1104,4,3,-323,GBP,CityHomes,6513,Housing,Online,Manchester,E12000002,0,3/1/2025 8:10,1100
1105,4,3,-3,GBP,Northern Rail,4111,Transport,Online,Manchester,E12000002,0,3/1/2025 11:59,1097
1106,4,3,-3,GBP,NHS Prescription,5912,Health,POS,Manchester,E12000002,0,3/1/2025 16:53,1094
1107,4,3,-4,GBP,Morrisons,5411,Groceries,POS,Manchester,E12000002,0,3/1/2025 17:36,1090
1108,4,3,-9,GBP,Sainsbury's,5411,Groceries,Online,Manchester,E12000002,0,3/2/2025 13:44,1081
1109,4,3,-7,GBP,McDonald's,5812,Dining,Online,Manchester,E12000002,0,3/2/2025 15:58,1074
1110,4,3,-3,GBP,Superdrug,5912,Health,Online,Manchester,E12000002,0,3/3/2025 9:04,1071
1111,4,3,-4,GBP,Amazon,5399,Other,Online,Manchester,E12000002,0,3/3/2025 20:20,1067
1112,4,3,-3,GBP,Northern Rail,4111,Transport,Online,Manchester,E12000002,0,3/4/2025 13:46,1064
1113,4,3,-3,GBP,Boots,5912,Health,Online,Manchester,E12000002,0,3/4/2025 15:32,1061
1114,4,3,-3,GBP,Odeon,7812,Entertainment,Online,Manchester,E12000002,0,3/4/2025 19:17,1058
1115,4,3,-3,GBP,Vue,7812,Entertainment,Online,Manchester,E12000002,0,3/4/2025 19:42,1055
1116,4,3,-6,GBP,McDonald's,5812,Dining,POS,Manchester,E12000002,0,3/4/2025 19:45,1049
1117,4,3,-4,GBP,IKEA,5399,Other,POS,Manchester,E12000002,0,3/5/2025 15:01,1045
1118,4,3,-4,GBP,Uber,4111,Transport,POS,Manchester,E12000002,0,3/5/2025 20:43,1041
1119,4,3,-13,GBP,Aldi,5411,Groceries,POS,Manchester,E12000002,0,3/6/2025 9:37,1028
1120,4,3,-4,GBP,IKEA,5399,Other,POS,Manchester,E12000002,0,3/6/2025 10:08,1024
1121,4,3,-7,GBP,Wagamama,5812,Dining,POS,Manchester,E12000002,0,3/6/2025 12:48,1017
1122,4,3,-3,GBP,Merlin,7812,Entertainment,Online,Manchester,E12000002,0,3/6/2025 15:22,1014
1123,4,3,-75,GBP,Yorkshire Water,4900,Utilities,Online,Manchester,E12000002,0,3/7/2025 8:33,939
1124,4,3,-3,GBP,Nando's,5812,Dining,POS,Manchester,E12000002,0,3/8/2025 15:05,936
1125,4,3,-4,GBP,Leon,5812,Dining,Online,Manchester,E12000002,0,3/8/2025 20:04,932
1126,4,3,-3,GBP,Northern Rail,4111,Transport,Online,Manchester,E12000002,0,3/9/2025 10:31,929
1127,4,3,-16,GBP,Aldi,5411,Groceries,Online,Manchester,E12000002,0,3/9/2025 10:36,913
1128,4,3,-5,GBP,Amazon,5399,Other,Online,Manchester,E12000002,0,3/9/2025 12:18,908
1129,4,3,-3,GBP,Tenpin,7812,Entertainment,Online,Manchester,E12000002,0,3/9/2025 15:00,905
1130,4,3,-3,GBP,Odeon,7812,Entertainment,POS,Manchester,E12000002,0,3/9/2025 17:31,902
1131,4,3,-14,GBP,Morrisons,5411,Groceries,POS,Manchester,E12000002,0,3/9/2025 19:09,888
1132,4,3,-10,GBP,Amazon,5399,Other,POS,Manchester,E12000002,0,3/10/2025 11:24,878
1133,4,3,-3,GBP,Boots,5912,Health,POS,Manchester,E12000002,0,3/10/2025 11:41,875
1134,4,3,-4,GBP,Merlin,7812,Entertainment,POS,Manchester,E12000002,0,3/10/2025 15:08,871
1135,4,3,-3,GBP,NHS Prescription,5912,Health,Online,Manchester,E12000002,0,3/10/2025 17:54,868
1136,4,3,-4,GBP,First Bus,4111,Transport,Online,Manchester,E12000002,0,3/11/2025 11:17,864
1137,4,3,-3,GBP,Boots,5912,Health,POS,Manchester,E12000002,0,3/11/2025 16:54,861
1138,4,3,-9,GBP,eBay,5399,Other,Online,Manchester,E12000002,0,3/12/2025 10:30,852
1139,4,3,-3,GBP,Northern Rail,4111,Transport,Online,Manchester,E12000002,0,3/12/2025 13:26,849
1140,4,3,-3,GBP,Pret a Manger,5812,Dining,POS,Manchester,E12000002,0,3/12/2025 15:50,846
1141,4,3,-11,GBP,Lidl,5411,Groceries,POS,Manchester,E12000002,0,3/12/2025 18:37,835
1142,4,3,-3,GBP,Superdrug,5912,Health,POS,Manchester,E12000002,0,3/16/2025 8:39,832
1143,4,3,-3,GBP,Superdrug,5912,Health,Online,Manchester,E12000002,0,3/16/2025 11:38,829
1144,4,3,-3,GBP,Amazon,5399,Other,POS,Manchester,E12000002,0,3/16/2025 16:38,826
1145,4,3,-12,GBP,Vodafone,4899,Subscriptions,Online,Manchester,E12000002,0,3/17/2025 8:13,814
1146,4,3,-3,GBP,Stagecoach,4111,Transport,Online,Manchester,E12000002,0,3/17/2025 8:49,811
1147,4,3,-14,GBP,Morrisons,5411,Groceries,Online,Manchester,E12000002,0,3/17/2025 10:06,797
1148,4,3,-10,GBP,Lidl,5411,Groceries,POS,Manchester,E12000002,0,3/17/2025 10:15,787
1149,4,3,-3,GBP,Stagecoach,4111,Transport,POS,Manchester,E12000002,0,3/17/2025 11:15,784
1150,4,3,-3,GBP,Amazon,5399,Other,Online,Manchester,E12000002,0,3/17/2025 20:32,781
1151,4,3,-3,GBP,Merlin,7812,Entertainment,Online,Manchester,E12000002,0,3/18/2025 19:05,778
1152,4,3,-5,GBP,Nando's,5812,Dining,POS,Manchester,E12000002,0,3/18/2025 20:24,773
1153,4,3,-7,GBP,Wagamama,5812,Dining,POS,Manchester,E12000002,0,3/18/2025 21:33,766
1154,4,3,-3,GBP,eBay,5399,Other,POS,Manchester,E12000002,0,3/18/2025 21:58,763
1155,4,3,-3,GBP,Odeon,7812,Entertainment,POS,Manchester,E12000002,0,3/19/2025 11:16,760
1156,4,3,-3,GBP,Northern Rail,4111,Transport,POS,Manchester,E12000002,0,3/19/2025 14:59,757
1157,4,3,-15,GBP,Aldi,5411,Groceries,Online,Manchester,E12000002,0,3/19/2025 20:11,742
1158,4,3,-3,GBP,Boots,5912,Health,POS,Manchester,E12000002,0,3/20/2025 8:04,739
1159,4,3,-6,GBP,McDonald's,5812,Dining,Online,Manchester,E12000002,0,3/20/2025 17:47,733
1160,4,3,-3,GBP,Tenpin,7812,Entertainment,POS,Manchester,E12000002,0,3/21/2025 13:55,730
1161,4,3,-3,GBP,Stagecoach,4111,Transport,POS,Manchester,E12000002,0,3/24/2025 13:43,727
1162,4,3,-4,GBP,Argos,5399,Other,Online,Manchester,E12000002,0,3/24/2025 14:00,723
1163,4,3,-3,GBP,Wagamama,5812,Dining,POS,Manchester,E12000002,0,3/24/2025 14:48,720
1164,4,3,-6,GBP,IKEA,5399,Other,Online,Manchester,E12000002,0,3/24/2025 15:35,714
1165,4,3,-13,GBP,Tesco,5411,Groceries,POS,Manchester,E12000002,0,3/24/2025 18:03,701
1166,4,3,-3,GBP,Merlin,7812,Entertainment,Online,Manchester,E12000002,0,3/25/2025 10:53,698
1167,4,3,-3,GBP,Superdrug,5912,Health,POS,Manchester,E12000002,0,3/25/2025 20:05,695
1168,4,3,1103,GBP,Employer Ltd,6011,Income,Online,Manchester,E12000002,0,3/26/2025 10:16,1798
1169,4,3,-3,GBP,NHS Prescription,5912,Health,Online,Manchester,E12000002,0,3/26/2025 12:43,1795
1170,4,3,-3,GBP,Northern Rail,4111,Transport,POS,Manchester,E12000002,0,3/26/2025 19:09,1792
1171,4,3,-3,GBP,NHS Prescription,5912,Health,POS,Manchester,E12000002,0,3/27/2025 9:13,1789
1172,4,3,-3,GBP,Uber,4111,Transport,Online,Manchester,E12000002,0,3/27/2025 10:03,1786
1173,4,3,-6,GBP,Argos,5399,Other,Online,Manchester,E12000002,0,3/27/2025 12:02,1780
1174,4,3,-16,GBP,Lidl,5411,Groceries,Online,Manchester,E12000002,0,3/28/2025 8:37,1764
1175,4,3,-4,GBP,Nando's,5812,Dining,Online,Manchester,E12000002,0,3/28/2025 21:55,1760
1176,4,3,-3,GBP,Vue,7812,Entertainment,POS,Manchester,E12000002,0,3/29/2025 12:04,1757
1177,4,3,-3,GBP,Zizzi,5812,Dining,POS,Manchester,E12000002,0,3/29/2025 12:08,1754
1178,4,3,-19,GBP,Tesco,5411,Groceries,Online,Manchester,E12000002,0,3/29/2025 19:50,1735
1179,4,3,-3,GBP,Tenpin,7812,Entertainment,POS,Manchester,E12000002,0,3/29/2025 21:56,1732
1555,6,4,-300,GBP,RightRent,6513,Housing,Online,Manchester,E12000002,0,3/2/2025 8:22,606
1556,6,4,-6,GBP,Uber,4111,Transport,Online,Manchester,E12000002,0,3/2/2025 9:59,600
1557,6,4,-28,GBP,Argos,5399,Other,Online,Manchester,E12000002,0,3/2/2025 10:24,572
1558,6,4,-3,GBP,Odeon,7812,Entertainment,Online,Manchester,E12000002,0,3/2/2025 18:02,569
1559,6,4,-10,GBP,Iceland,5411,Groceries,Online,Manchester,E12000002,0,3/3/2025 13:53,559
1560,6,4,-3,GBP,NHS Prescription,5912,Health,Online,Manchester,E12000002,0,3/4/2025 8:19,556
1561,6,4,-8,GBP,Morrisons,5411,Groceries,Online,Manchester,E12000002,0,3/4/2025 9:43,548
1562,6,4,-3,GBP,Odeon,7812,Entertainment,POS,Manchester,E12000002,0,3/4/2025 12:57,545
1563,6,4,-9,GBP,Aldi,5411,Groceries,POS,Manchester,E12000002,0,3/4/2025 14:58,536
1564,6,4,-3,GBP,Zizzi,5812,Dining,Online,Manchester,E12000002,0,3/5/2025 8:11,533
1565,6,4,-3,GBP,NHS Prescription,5912,Health,Online,Manchester,E12000002,0,3/5/2025 11:47,530
1566,6,4,-4,GBP,Nando's,5812,Dining,POS,Manchester,E12000002,0,3/5/2025 13:54,526
1567,6,4,-21,GBP,Amazon,5399,Other,POS,Manchester,E12000002,0,3/5/2025 15:32,505
1568,6,4,-69,GBP,E.ON Next,4900,Utilities,Online,Manchester,E12000002,0,3/6/2025 7:47,436
1569,6,4,-3,GBP,NHS Prescription,5912,Health,POS,Manchester,E12000002,0,3/6/2025 8:41,433
